Majority protein IDs,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8
Q15042,272290000,109510000,172550000,153080000,191580000,194670000,241450000,220990000
Q15043,0,0,0,0,0,0,0,0
Q15046,3371000000,2925500000,3535900000,3744400000,3251200000,3421900000,3316500000,3456500000
Q15047,236730000,0,291260000,290070000,676700000,266090000,348140000,578480000
Q15048,0,0,0,0,0,0,6800900,0
Q15050,0,95260000,120620000,75772000,85693000,128650000,98088000,67568000
Q15053,0,0,0,0,0,0,0,7173400
Q15056,962240000,1070200000,914920000,860680000,993250000,1038900000,809860000,844940000
Q15057,148540000,120450000,155670000,159730000,135180000,168300000,144780000,192630000
Q15061,232520000,167180000,173540000,171680000,196310000,156650000,168000000,163970000
Q15067,1116700000,1171600000,1261800000,1254700000,1316400000,1444700000,1201700000,1226500000
Q15070,166130000,153200000,161930000,168930000,203930000,155290000,181850000,179030000
Q15075,0,139580000,0,92105000,0,142570000,0,100460000
Q15084,4349900000,4205600000,3956900000,3747600000,4150000000,4002000000,3464200000,3923000000
Q15102,3955200000,3765600000,3630800000,3311400000,3640600000,4027600000,3606200000,3913900000
Q15120,29874000,0,16673000,0,0,0,28292000,0
Q15121,0,0,60150000,73989000,68861000,92321000,70244000,0
Q15125,382980000,222540000,301200000,0,0,281000000,335160000,402320000
Q15126,166470000,131970000,137610000,149210000,193000000,149260000,149330000,141880000
Q15149,12763000000,13163000000,13024000000,13499000000,13950000000,13261000000,12739000000,13166000000
Q15155,1866100000,1699200000,1543000000,1584900000,1619200000,1715000000,1602000000,1559900000
Q15165,459420000,218080000,423840000,354730000,481400000,516280000,497770000,472340000
Q15172,0,0,15983000,16753000,16676000,0,22404000,18488000
Q15181,10445000000,11296000000,10800000000,10734000000,10381000000,11078000000,9897700000,10470000000
Q15185,8186300000,7271000000,7730400000,8325200000,8064100000,7269200000,6552800000,7890400000
Q15208,0,0,0,0,3341800,0,0,0
Q15233,2650400000,2863200000,2393100000,2526100000,2448900000,2324300000,2400900000,2349600000
Q15257,755050000,781580000,740440000,784120000,616750000,618280000,668890000,748240000
Q15269,0,98392000,153020000,105690000,59066000,73850000,88745000,77403000
Q15276,0,0,0,0,0,0,0,0
Q15286,315720000,364250000,344100000,446600000,366760000,346260000,321870000,389990000
Q15287,301980000,333560000,346400000,358630000,311870000,368630000,364930000,332290000
Q15291,88583000,90944000,88115000,80408000,72842000,90523000,82912000,99792000
Q15293,0,0,0,0,0,0,0,0
Q15311,0,0,0,0,0,0,0,7429700
Q15334,437430000,408870000,461040000,353120000,539370000,368720000,432520000,355660000
Q15345,0,0,0,0,0,0,0,0
Q15363,843120000,640650000,645980000,819530000,734440000,785090000,745170000,847420000
Q15365,10180000000,10270000000,9944200000,10192000000,9689600000,9845600000,9894000000,9359900000
Q15366,5492000000,5221500000,4888700000,5336900000,4935100000,5150700000,5192300000,5146500000
Q15369,1119100000,1538100000,1478800000,1594600000,1005600000,1079800000,1225200000,1374400000
Q15370,1822600000,2246800000,2049100000,2476200000,2423100000,2611000000,2230800000,2263800000
Q15382,445610000,474120000,456050000,450310000,435970000,359260000,416680000,375160000
Q15386,165730000,194480000,257010000,212410000,258450000,262900000,237360000,220450000
Q15388,0,0,0,0,0,0,0,0
Q15392,1093000000,961850000,816400000,776310000,888390000,804340000,856340000,860740000
Q15393,3370100000,3216500000,3221700000,3414100000,3693500000,3550200000,3383100000,3317400000
Q15397,75936000,83084000,62639000,58264000,54054000,70848000,99210000,104730000
Q15404,217290000,195090000,189650000,196820000,256740000,230330000,252640000,228120000
Q15417,2226600000,1769900000,1830400000,1775400000,2175200000,2122200000,2081400000,2135900000
Q15418,243670000,244370000,222810000,181020000,207170000,275010000,220800000,278620000
Q15424,214200000,478350000,486050000,498130000,416900000,331840000,393690000,455610000
Q15427,303940000,216670000,214130000,199120000,257640000,290210000,235970000,285710000
Q15428,416140000,343920000,334380000,331100000,344260000,408760000,430410000,386500000
Q15435,796600000,736520000,809440000,746830000,889230000,848880000,798510000,828610000
Q15436,1779800000,1668000000,1783000000,1613300000,1672100000,1843900000,1716600000,1717800000
Q15437,906150000,846540000,906200000,857420000,818550000,880080000,857270000,832060000
Q15459,1842400000,2032400000,1959000000,1896200000,1691800000,1917200000,1901000000,1738400000
Q15477,0,0,0,0,0,0,18650000,0
Q15526,0,0,0,0,0,0,0,0
Q15542,0,0,0,0,0,0,0,3998000
Q15554,63485000,0,0,53188000,71718000,69610000,70713000,62172000
Q15555,189740000,214260000,220330000,224470000,243780000,251860000,226140000,212910000
Q15628,0,0,0,0,0,79913000,0,0
Q15629,146590000,149450000,116360000,103190000,148450000,171130000,96096000,172650000
Q15631,2501800000,2562700000,2659700000,2790100000,2938500000,2856000000,2660100000,2464000000
Q15633,0,0,0,0,0,0,0,0
Q15637,1502300000,1388100000,1343300000,1151600000,1225000000,1316700000,1231700000,1330800000
Q15642,382300000,376090000,369430000,475940000,380070000,440770000,387350000,475210000
Q15645,624290000,509840000,528530000,490540000,539780000,501100000,466990000,484000000
Q15648,30869000,21934000,23797000,0,27090000,27519000,20910000,22884000
Q15653,0,33591000,26986000,0,30563000,46978000,0,0
Q15654,112970000,194080000,104700000,0,0,109300000,111940000,173490000
Q15691,3479600000,4252700000,3516500000,3651100000,3163200000,3349300000,3355400000,3184700000
Q15714,0,0,0,0,0,0,0,0
Q15717,803040000,665100000,859260000,936360000,1084100000,933250000,872350000,904040000
Q15738,314970000,195730000,309560000,243330000,289490000,369240000,296680000,318880000
Q15742,0,0,0,0,0,0,38023000,0
Q15746,0,0,77386000,0,108150000,103750000,76919000,63566000
Q15750,0,0,0,0,0,0,0,0
Q15751,60855000,72961000,72175000,87755000,77316000,85181000,81313000,115110000
Q15758,717500000,555580000,607240000,538670000,717500000,752920000,672540000,668540000
Q15773,0,0,46200000,0,0,59547000,0,0
Q15785,844350000,788660000,927510000,849210000,927390000,867920000,765610000,811870000
Q15796,116740000,155140000,132010000,170280000,141540000,154280000,146750000,147550000
Q15800,305370000,412960000,321080000,304220000,314270000,351300000,328760000,326440000
Q15813,712780000,492670000,563880000,595600000,620110000,665820000,634060000,616180000
Q15814,0,0,0,0,0,0,0,0
Q15819,0,0,0,0,0,0,0,0
Q15831,0,0,0,0,0,0,0,0
Q15833,1141000000,995700000,1002500000,960720000,1196600000,1105600000,1062600000,1103300000
Q15836,387400000,514560000,436530000,470900000,465010000,455540000,485430000,453440000
Q15843,742500000,699410000,822780000,768920000,967330000,1066200000,834200000,844490000
Q15847,1346000000,3648700000,3208900000,2509300000,5001500000,3570800000,3416300000,3722400000
Q15904,0,0,0,43263000,45338000,0,0,0
Q15907,2672200000,2974400000,2963900000,3320300000,3471900000,3068300000,2920500000,2835300000
Q15942,1727600000,1919200000,1857100000,1946200000,1140100000,1367300000,1490500000,1528900000
Q16134,0,0,0,0,0,0,0,0
Q16181,1706100000,2010900000,1829400000,1917800000,1687900000,1847500000,1846100000,1947800000
Q16186,863530000,909710000,872840000,707150000,957440000,840180000,826190000,898140000
Q16204,305070000,371680000,315580000,320590000,250260000,310400000,341650000,345410000
Q16222,230130000,194620000,194760000,191900000,219700000,218180000,205170000,236290000
Q16342,33689000,0,0,0,0,0,0,0
Q16401,1021600000,1011500000,870820000,980400000,1032300000,909290000,859110000,922330000
Q16512,99802000,82754000,101400000,75827000,72501000,67928000,142970000,117220000
Q16513,187740000,0,195290000,185210000,0,0,0,0
Q16527,307960000,672910000,421690000,484400000,417280000,369480000,390720000,481950000
Q16531,5890300000,4904800000,5440900000,5300000000,6102700000,5529500000,5388100000,5316600000
Q16537,142580000,121300000,105820000,102770000,161580000,162040000,143400000,148140000
Q16539,386720000,330800000,356660000,319100000,399980000,359310000,341530000,309900000
Q16540,175370000,191670000,215340000,184370000,235020000,199880000,192280000,175840000
Q16543,2807600000,3130100000,2787200000,2570400000,2897500000,2600700000,2724200000,2953500000
Q16555,1638500000,1600700000,1650800000,1698000000,1555700000,1491800000,1545500000,1607300000
Q16563,193070000,152470000,145970000,151560000,172970000,0,0,139490000
Q16576,4193800000,4040300000,3991200000,4148000000,3420900000,3533600000,3599500000,3738000000
Q16595,180350000,196730000,272550000,228600000,200270000,0,163170000,249560000
Q16625,29540000,0,0,0,33262000,0,43834000,0
Q16629,1084600000,973440000,1045400000,1125600000,913630000,1084300000,1091600000,936350000
Q16630,813900000,1012900000,984130000,971620000,818950000,922280000,795200000,927720000
Q16637,102990000,104430000,150020000,90241000,0,0,0,0
Q16643,932950000,954300000,1023600000,1085500000,974530000,1267700000,1113600000,1127000000
Q16651,0,0,0,0,0,0,0,0
Q16658,19986000000,17649000000,16975000000,16895000000,18577000000,18800000000,18818000000,19286000000
Q16690,0,0,0,0,0,0,18398000,0
Q16698,1072000000,939590000,1065200000,1189600000,1133500000,1095000000,1118200000,1110200000
Q16706,0,0,0,0,0,0,0,0
Q16718,322590000,234220000,323690000,233690000,258950000,361250000,339210000,403900000
Q16740,381770000,424700000,488740000,349100000,268150000,243320000,251550000,287290000
Q16762,1052800000,861630000,1023900000,1046100000,985000000,1052700000,973130000,974350000
Q16763,149580000,186220000,189590000,163510000,0,116890000,144380000,153550000
Q16774,176670000,444510000,227540000,250120000,273990000,292060000,170820000,152110000
Q16775,238590000,250260000,310940000,287640000,332070000,404010000,364610000,354520000
Q16777,20403000000,17287000000,18729000000,19223000000,31322000000,21695000000,22140000000,21427000000
Q16795,323400000,246720000,280330000,259010000,256130000,344410000,280210000,231750000
Q16822,190430000,128730000,161290000,162290000,182920000,200400000,165110000,151870000
Q16836,972910000,727200000,776090000,880320000,912300000,919390000,867170000,825480000
Q16850,402380000,344000000,365470000,320210000,314850000,392960000,358910000,430960000
Q16851,1555800000,1472100000,1376700000,1453100000,1742600000,1899400000,1559700000,1471700000
Q16864,0,0,162430000,105390000,148760000,0,133660000,128000000
Q16875,0,0,0,0,0,0,0,0
Q16880,58692000,36093000,39311000,45684000,41180000,64761000,52489000,55583000
Q16881,2332600000,2290100000,2296900000,2186800000,2135500000,2535900000,2367500000,2268800000
Q16890,0,0,63201000,0,76765000,86759000,85480000,87020000
Q16891,1503900000,1406200000,1371000000,1475400000,1550800000,1279500000,1233200000,1330000000
Q1KMD3,808640000,594180000,783400000,801520000,645380000,685870000,667370000,696540000
Q27J81,121210000,109620000,79386000,90015000,121970000,129250000,130560000,120740000
Q29980,0,0,0,0,22279000,26090000,25116000,20539000
Q29RF7,807370000,700370000,676070000,668820000,713530000,721350000,737070000,752820000
Q2M389,0,0,29380000,0,0,0,0,0
Q2NKJ3,0,0,0,0,0,0,0,0
Q2NKX8,127420000,71394000,101890000,85355000,113880000,115610000,106930000,135320000
Q2NL82,545970000,455730000,510040000,533230000,555310000,504360000,551470000,499810000
Q2PZI1,79240000,97637000,75278000,103300000,100630000,110060000,61745000,75610000
Q2T9J0,0,0,0,0,0,0,0,0
Q2TAA2,49518000,62068000,64759000,43958000,75378000,0,0,0
Q2TAL8,272750000,177830000,192050000,254170000,259210000,241010000,270740000,253300000
Q2TAY7,1007600000,847270000,1050800000,1000800000,1147800000,1142100000,1027600000,927880000
Q2VPB7,0,0,0,0,0,0,0,0
Q2VPK5,158700000,127320000,134960000,149550000,152220000,153500000,163510000,165460000
Q32MZ4,237540000,280810000,393030000,273380000,247420000,406320000,309400000,234860000
Q32P28,87119000,74430000,49673000,42362000,59254000,69698000,68630000,67714000
Q32P41,350030000,307280000,306520000,317950000,345510000,365000000,337710000,356940000
Q3B7T1,0,0,0,0,0,0,0,0
Q3KQU3,0,0,0,0,37669000,0,58380000,18129000
Q3KQV9,0,0,23780000,29362000,0,43534000,45570000,36431000
Q3LXA3,1337800000,1145300000,1183400000,1107600000,1432500000,1445000000,1255100000,1266000000
Q3MHD2,262210000,0,238840000,235070000,0,316240000,272350000,282600000
Q3SXM5,342580000,300170000,229840000,233990000,327900000,340740000,304860000,193220000
Q3YEC7,106600000,99709000,98395000,96493000,105220000,107180000,101210000,101930000
Q3ZAQ7,0,0,0,0,0,80143000,0,0
Q3ZCM7,6431700000,5450100000,5942400000,5803100000,4437100000,4968500000,4669800000,4743300000
Q3ZCQ8,440980000,473110000,433480000,507480000,377080000,377640000,363770000,285730000
Q3ZCW2,127080000,127940000,120840000,154890000,122690000,125760000,128480000,58116000
Q495X7,0,0,0,0,0,0,0,0
Q49A26,0,0,0,0,0,0,0,0
Q49AR2,0,100940000,127350000,128220000,183020000,117690000,123240000,107610000
Q4G0F5,0,0,0,0,0,0,0,0
Q4G0I0,31054000,0,0,0,0,0,0,0
Q4G0J3,86530000,120540000,0,64231000,81079000,90492000,75037000,128120000
Q4G176,308390000,245760000,221050000,211430000,251230000,341610000,275660000,260860000
Q4J6C6,0,0,0,0,68787000,0,0,0
Q4KMP7,0,0,112510000,130010000,0,0,0,0
Q4U2R6,0,0,0,0,0,65477000,0,0
Q4VC31,418520000,502410000,454870000,493840000,378440000,516570000,424920000,409470000
Q4ZIN3,0,0,0,0,0,0,0,0
Q502W6,0,0,0,0,0,0,0,0
Q52LJ0,659280000,699220000,670280000,680800000,588710000,629200000,700760000,685580000
Q52LW3,0,0,0,0,76795000,83992000,0,68757000
Q53EL6,473900000,253880000,413150000,432320000,266940000,339190000,321410000,388760000
Q53EU6,188040000,151630000,154560000,186730000,181090000,181030000,195800000,178320000
Q53F19,0,0,0,0,0,0,9850600,0
Q53FT3,0,0,0,0,0,0,0,0
Q53FV1,0,0,0,0,0,0,0,0
Q53GA4,333400000,388940000,367070000,358260000,402120000,358370000,328300000,354770000
Q53GG5,0,0,195230000,192600000,175400000,0,0,0
Q53GQ0,1642500000,1350800000,1422100000,1433300000,1552600000,1473200000,1296600000,1551100000
Q53GS9,585840000,654130000,450850000,469710000,693670000,560940000,602780000,646360000
Q53H12,371900000,365350000,332480000,409180000,413150000,325380000,310620000,328200000
Q53H82,701270000,653390000,571370000,620230000,961600000,729990000,760730000,909920000
Q53H96,102170000,118050000,107230000,126900000,102180000,93847000,109960000,102880000
Q53HC9,128790000,72942000,84418000,105620000,125370000,174800000,153120000,118950000
Q53S08,0,0,0,0,0,0,0,0
Q53S33,94389000,108380000,105970000,110880000,102160000,104160000,102240000,0
Q53T59,0,0,0,0,167790000,136970000,152540000,167330000
Q562R1,0,0,125910000,0,0,0,0,0
Q567U6,0,0,0,0,0,0,0,0
Q56VL3,147790000,131610000,138420000,112710000,0,0,0,88349000
Q58FF6,1837100000,1611100000,1519700000,0,1731300000,1568600000,1360100000,1357300000
Q58FF8,6424900000,4996800000,5018200000,4718500000,6740000000,7013800000,6614700000,6378900000
Q58FG1,0,0,0,0,0,0,0,0
Q5BJD5,377370000,504430000,448580000,464640000,288280000,76632000,256870000,0
Q5BJF2,0,0,28609000,30708000,0,13026000,0,0
Q5BJH7,128870000,130480000,122280000,124600000,0,112150000,86832000,122420000
Q5I7T1,0,0,0,0,0,0,0,0
Q5BKZ1,0,0,0,0,0,0,0,0
Q5C9Z4,30010000,0,18210000,14393000,17680000,26249000,32577000,28329000
Q5EBL4,98703000,64234000,69887000,71899000,0,0,102490000,82040000
Q5GLZ8,280280000,218950000,310650000,280690000,292880000,294050000,265250000,279260000
Q5H8A4,0,0,0,0,0,0,30137000,0
Q5H9R7,993890000,925500000,895370000,802110000,1142100000,951320000,882190000,954400000
Q5HYK3,0,0,0,0,0,0,12748000,0
Q5JPH6,114120000,0,0,96985000,123240000,113600000,123300000,0
Q5JPI3,0,0,0,0,0,0,0,0
Q5JPI9,0,0,0,8451800,0,0,0,0
Q5JRA6,166870000,101660000,107450000,92860000,106530000,120910000,130800000,128740000
Q5JRX3,1248000000,1193300000,1000900000,1064900000,1189500000,1181100000,1131900000,1197600000
Q5JSH3,202170000,149770000,217890000,218550000,179970000,224040000,186750000,163060000
